file,offset,valid_instructions_count,arch
98.exe,13905,1239,32
98.exe,3532,1080,32
98.exe,5550,135,32
98.exe,7984,604,32
98.exe,3299,1197,32
98.exe,7463,855,32
98.exe,13591,1396,32
98.exe,1947,1873,32
98.exe,7608,792,32
98.exe,16165,109,32
98.exe,3329,1182,32
98.exe,463,2613,32
98.exe,4304,702,32
98.exe,15382,501,32
98.exe,6749,1139,32
98.exe,8157,519,32
98.exe,3558,1067,32
98.exe,3504,1094,32
98.exe,9190,57,32
98.exe,10841,2769,32
98.exe,13901,1241,32
98.exe,1610,2041,32
98.exe,13545,1419,32
98.exe,7178,974,32
98.exe,1315,2189,32
98.exe,10438,2971,32
98.exe,15156,614,32
98.exe,1729,1982,32
98.exe,14982,701,32
98.exe,6924,1073,32
98.exe,5002,366,32
98.exe,9426,14,32
98.exe,8128,532,32
98.exe,13567,1408,32
98.exe,467,2614,32
98.exe,16063,160,32
98.exe,1077,2308,32
98.exe,7130,992,32
98.exe,14930,727,32
98.exe,13037,1673,32
98.exe,10252,10,32
98.exe,6204,1355,32
98.exe,12363,2010,32
98.exe,10343,3018,32
98.exe,14049,1167,32
98.exe,9033,123,32
98.exe,7326,913,32
98.exe,8099,548,32
98.exe,11935,2222,32
98.exe,1982,1855,32
98.exe,15054,665,32
98.exe,10334,3023,32
98.exe,1620,2036,32
98.exe,5798,49,32
98.exe,4371,671,32
98.exe,2983,1355,32
98.exe,5704,78,32
98.exe,4501,602,32
98.exe,13300,1542,32
98.exe,8826,210,32
98.exe,8761,231,32
98.exe,1195,2249,32
98.exe,6977,1049,32
98.exe,14347,1018,32
98.exe,14808,788,32
98.exe,13685,1349,32
98.exe,1049,2322,32
98.exe,2149,1772,32
98.exe,12212,2084,32
98.exe,369,2656,32
98.exe,3253,1220,32
98.exe,380,2652,32
98.exe,13835,1274,32
98.exe,11129,2625,32
98.exe,13552,1416,32
98.exe,9178,64,32
98.exe,6717,1156,32
98.exe,5705,77,32
98.exe,7669,763,32
98.exe,3089,1302,32
98.exe,4656,525,32
98.exe,9732,82,32
98.exe,2800,1446,32
98.exe,9518,2,32
98.exe,7079,1017,32
98.exe,7923,636,32
98.exe,6392,1288,32
98.exe,9969,2,32
98.exe,7108,1004,32
98.exe,10087,17,32
98.exe,454,2618,32
98.exe,4269,718,32
98.exe,11766,2307,32
98.exe,8299,453,32
98.exe,10021,20,32
98.exe,13436,1474,32
98.exe,7638,777,32
98.exe,135,2770,32
98.exe,2623,1535,32
98.exe,8139,528,32
98.exe,7558,814,32
98.exe,938,2377,32
98.exe,4355,678,32
98.exe,2497,1598,32
98.exe,10328,3026,32
98.exe,10880,2750,32
98.exe,3554,1069,32
98.exe,15399,492,32
98.exe,6674,1181,32
98.exe,4111,792,32
98.exe,7912,640,32
98.exe,1771,1961,32
98.exe,4492,606,32
98.exe,13378,1503,32
98.exe,3821,936,32
98.exe,10523,2928,32
98.exe,13521,1431,32
98.exe,14619,882,32
98.exe,12639,1872,32
98.exe,5270,235,32
98.exe,14502,941,32
98.exe,8747,240,32
98.exe,12734,1825,32
98.exe,12713,1835,32
98.exe,9172,66,32
98.exe,12446,1969,32
98.exe,2092,1800,32
98.exe,8621,299,32
98.exe,6967,1052,32
98.exe,12572,1906,32
98.exe,13045,1669,32
98.exe,9311,12,32
98.exe,1667,2013,32
98.exe,13974,1205,32
98.exe,1331,2181,32
98.exe,7465,854,32
98.exe,14110,1137,32
98.exe,512,2590,32
98.exe,14430,977,32
98.exe,7663,766,32
98.exe,15948,218,32
98.exe,287,2698,32
98.exe,3051,1321,32
98.exe,2396,1648,32
98.exe,4193,751,32
98.exe,8389,410,32
98.exe,4886,413,32
98.exe,14858,763,32
98.exe,11520,2430,32
98.exe,4114,792,32
98.exe,702,2495,32
98.exe,1253,2220,32
98.exe,8892,180,32
98.exe,155,2761,32
98.exe,4520,594,32
98.exe,10973,2703,32
98.exe,5490,160,32
98.exe,10408,2986,32
98.exe,6283,1333,32
98.exe,13942,1221,32
98.exe,11134,2623,32
98.exe,6560,1226,32
98.exe,6458,1262,32
98.exe,5846,33,32
98.exe,14287,1048,32
98.exe,7233,952,32
98.exe,14080,1152,32
98.exe,13230,1577,32
98.exe,5076,329,32
98.exe,5692,80,32
98.exe,6577,1219,32
98.exe,10407,2986,32
98.exe,12809,1787,32
98.exe,5744,69,32
98.exe,7768,712,32
98.exe,8719,254,32
98.exe,14074,1155,32
98.exe,15384,500,32
98.exe,8319,445,32
98.exe,15986,199,32
98.exe,13251,1566,32
98.exe,16255,64,32
98.exe,12423,1980,32
98.exe,11148,2616,32
98.exe,12906,1739,32
98.exe,8821,211,32
98.exe,2514,1589,32
98.exe,848,2422,32
98.exe,10089,16,32
99.exe,34262,4530,32
99.exe,12755,3388,32
99.exe,1981,3142,32
99.exe,21760,276,32
99.exe,41122,1271,32
99.exe,20271,841,32
99.exe,41654,1005,32
99.exe,2809,2755,32
99.exe,18293,777,32
99.exe,11184,4174,32
99.exe,17165,1341,32
99.exe,37199,3085,32
99.exe,41213,1226,32
99.exe,36759,3295,32
99.exe,25266,2431,32
99.exe,27330,1519,32
99.exe,11408,4062,32
99.exe,42943,361,32
99.exe,18262,793,32
99.exe,31632,5573,32
99.exe,751,3720,32
99.exe,425,3870,32
99.exe,41066,1299,32
99.exe,14182,2704,32
99.exe,9455,374,32
99.exe,19587,130,32
99.exe,45435,66,32
99.exe,20415,773,32
99.exe,13441,3055,32
99.exe,38450,2493,32
99.exe,18681,583,32
99.exe,34049,4613,32
99.exe,15471,2122,32
99.exe,41538,1063,32
99.exe,9411,395,32
99.exe,14828,2404,32
99.exe,30409,298,32
99.exe,25754,2226,32
99.exe,3626,2363,32
99.exe,26972,1667,32
99.exe,25201,2458,32
99.exe,42032,816,32
99.exe,43510,77,32
99.exe,36567,3391,32
99.exe,37066,3147,32
99.exe,35954,3697,32
99.exe,39673,1946,32
99.exe,28783,937,32
99.exe,42861,402,32
99.exe,28833,917,32
99.exe,2767,2775,32
99.exe,43910,6,32
99.exe,12266,3633,32
99.exe,30884,134,32
99.exe,17170,1339,32
99.exe,9891,176,32
99.exe,6062,1232,32
99.exe,35227,4061,32
99.exe,13033,3249,32
99.exe,4304,2056,32
99.exe,27934,1270,32
99.exe,33082,5047,32
99.exe,26445,1897,32
99.exe,17295,1276,32
99.exe,35201,4074,32
99.exe,13390,3081,32
99.exe,28886,897,32
99.exe,44312,591,32
99.exe,36778,3285,32
99.exe,112,4021,32
99.exe,30619,231,32
99.exe,23105,3307,32
99.exe,38571,2439,32
99.exe,37660,2863,32
99.exe,4681,1873,32
99.exe,17600,1124,32
99.exe,38980,2258,32
99.exe,5063,1697,32
99.exe,16856,1492,32
99.exe,39631,1965,32
99.exe,16853,1493,32
99.exe,32758,5196,32
99.exe,36754,3297,32
99.exe,3790,2287,32
99.exe,6932,823,32
99.exe,24549,2717,32
99.exe,10875,4328,32
99.exe,14991,2335,32
99.exe,26130,2057,32
99.exe,34086,4597,32
99.exe,41662,1001,32
99.exe,4478,1971,32
99.exe,36368,3490,32
99.exe,9743,236,32
99.exe,40701,1478,32
99.exe,10051,114,32
99.exe,39431,2054,32
99.exe,5517,1485,32
99.exe,16123,1831,32
99.exe,31039,72,32
99.exe,12141,3695,32
99.exe,337,3911,32
99.exe,8337,171,32
99.exe,158,4001,32
99.exe,15943,1908,32
99.exe,28563,1025,32
99.exe,492,3841,32
99.exe,4042,2177,32
99.exe,31267,100,32
99.exe,40092,1763,32
99.exe,30895,129,32
99.exe,17617,1115,32
99.exe,30338,321,32
99.exe,6237,1148,32
99.exe,5135,1663,32
99.exe,7395,610,32
99.exe,22906,6,32
99.exe,1419,3411,32
99.exe,9121,120,32
99.exe,13807,2881,32
99.exe,33518,4838,32
99.exe,21741,279,32
99.exe,23521,3141,32
99.exe,13510,3022,32
99.exe,39356,2092,32
99.exe,43542,61,32
99.exe,8143,259,32
99.exe,11790,3871,32
99.exe,11123,4204,32
99.exe,42009,828,32
99.exe,13276,3136,32
99.exe,8964,17,32
99.exe,40744,1456,32
99.exe,6742,911,32
99.exe,26789,1750,32
99.exe,10102,94,32
99.exe,19992,11,32
99.exe,32164,5366,32
99.exe,2250,3007,32
99.exe,31858,5486,32
99.exe,25446,2366,32
99.exe,30048,428,32
99.exe,21186,481,32
99.exe,35815,3767,32
99.exe,32037,5408,32
99.exe,30685,206,32
99.exe,17687,1080,32
99.exe,44046,691,32
99.exe,32562,5264,32
99.exe,32815,5170,32
99.exe,35957,3696,32
99.exe,37999,2704,32
99.exe,38586,2431,32
99.exe,19388,230,32
99.exe,16594,1620,32
99.exe,21828,254,32
99.exe,1195,3516,32
99.exe,13053,3239,32
99.exe,28840,913,32
99.exe,38476,2482,32
99.exe,36232,3558,32
99.exe,43779,5,32
99.exe,17305,1271,32
99.exe,30822,156,32
99.exe,15901,1926,32
99.exe,42361,652,32
99.exe,29097,815,32
99.exe,44097,671,32
99.exe,5944,1287,32
99.exe,40022,1793,32
99.exe,20730,635,32
99.exe,19401,223,32
99.exe,24935,2562,32
99.exe,27828,1309,32
99.exe,3631,2360,32
99.exe,7320,643,32
99.exe,31294,88,32
99.exe,13109,3211,32
99.exe,36247,3551,32
99.exe,17519,1164,32
99.exe,36763,3293,32
99.exe,26545,1856,32
99.exe,23867,2987,32
99.exe,30628,228,32
99.exe,15926,1916,32
99.exe,24703,2655,32
99.exe,5422,1530,32
99.exe,40506,1570,32
99.exe,8523,87,32
99.exe,33364,4912,32
99.exe,32135,5374,32
99.exe,33653,4780,32
99.exe,22465,59,32
99.exe,24448,2755,32
99.exe,29999,449,32
99.exe,28760,948,32
99.exe,2993,2671,32
99.exe,24962,2548,32
99.exe,4906,1769,32
99.exe,13385,3081,32
99.exe,16876,1482,32
99.exe,35342,4003,32
99.exe,326,3918,32
99.exe,34025,4619,32
99.exe,2721,2795,32
99.exe,1920,3170,32
99.exe,27841,1303,32
99.exe,21244,462,32
99.exe,16460,1683,32
99.exe,37570,2908,32
99.exe,23471,3160,32
99.exe,12794,3369,32
99.exe,18292,778,32
99.exe,18100,874,32
99.exe,9292,38,32
99.exe,18460,694,32
99.exe,26762,1765,32
99.exe,8506,95,32
99.exe,44798,384,32
99.exe,38509,2468,32
99.exe,40904,1380,32
99.exe,42378,643,32
99.exe,2512,2890,32
99.exe,30371,308,32
99.exe,1098,3558,32
99.exe,13399,3074,32
99.exe,5455,1515,32
99.exe,9122,119,32
99.exe,16133,1826,32
99.exe,24095,2903,32
99.exe,5000,1726,32
99.exe,18215,816,32
99.exe,29484,652,32
99.exe,35373,3988,32
99.exe,8767,15,32
99.exe,11589,3971,32
99.exe,26608,1835,32
99.exe,13149,3193,32
99.exe,26747,1772,32
99.exe,303,3928,32
99.exe,35551,3899,32
99.exe,44799,386,32
99.exe,2204,3030,32
99.exe,40553,1549,32
99.exe,44646,460,32
99.exe,1977,3142,32
99.exe,3280,2534,32
99.exe,10755,4388,32
99.exe,30757,177,32
99.exe,1825,3217,32
99.exe,41964,850,32
99.exe,894,3650,32
99.exe,26484,1882,32
99.exe,6786,890,32
99.exe,170,3995,32
99.exe,28692,973,32
99.exe,45362,103,32
99.exe,35259,4045,32
99.exe,18754,547,32
99.exe,40191,1720,32
99.exe,21467,379,32
99.exe,20674,660,32
99.exe,17933,957,32
99.exe,12901,3315,32
99.exe,21127,500,32
99.exe,3876,2248,32
99.exe,31389,53,32
99.exe,1793,3234,32
99.exe,31866,5482,32
99.exe,24492,2737,32
99.exe,20078,2,32
99.exe,34402,4472,32
99.exe,35920,3714,32
99.exe,2864,2730,32
99.exe,13882,2843,32
99.exe,20493,745,32
99.exe,30572,246,32
99.exe,42055,805,32
99.exe,36096,3626,32
99.exe,39067,2221,32
99.exe,43105,280,32
99.exe,38758,2359,32
99.exe,13214,3167,32
99.exe,45174,197,32
99.exe,20848,590,32
99.exe,38723,2372,32
99.exe,765,3713,32
99.exe,21391,406,32
99.exe,9953,156,32
99.exe,11627,3952,32
99.exe,42227,719,32
99.exe,1267,3485,32
99.exe,14705,2463,32
99.exe,26597,1839,32
99.exe,4213,2098,32
99.exe,8333,173,32
99.exe,10270,19,32
99.exe,7200,697,32
99.exe,719,3736,32
99.exe,41555,1055,32
99.exe,6562,993,32
99.exe,30615,232,32
99.exe,27924,1274,32
99.exe,35634,3857,32
99.exe,14316,2644,32
99.exe,36227,3561,32
99.exe,19314,267,32
99.exe,25318,2412,32
99.exe,4030,2183,32
99.exe,35246,4051,32
99.exe,12896,3318,32
99.exe,35444,3952,32
99.exe,14178,2706,32
99.exe,27960,1261,32
99.exe,32741,5198,32
99.exe,2799,2760,32
99.exe,17434,1207,32
99.exe,36200,3574,32
99.exe,22745,50,32
99.exe,28912,886,32
99.exe,4814,1812,32
99.exe,2328,2974,32
99.exe,5255,1607,32
99.exe,2507,2893,32
99.exe,41756,954,32
99.exe,10600,4466,32
99.exe,21941,217,32
99.exe,3728,2316,32
99.exe,24450,2753,32
99.exe,24198,2860,32
99.exe,30332,324,32
99.exe,16339,1733,32
99.exe,19725,61,32
99.exe,16614,1610,32
99.exe,10012,129,32
99.exe,42705,480,32
99.exe,15111,2278,32
99.exe,35766,3791,32
99.exe,2103,3078,32
99.exe,41892,886,32
99.exe,30584,242,32
99.exe,33498,4848,32
99.exe,24039,2918,32
99.exe,4525,1949,32
99.exe,24352,2792,32
99.exe,36864,3242,32
99.exe,28336,1112,32
99.exe,7925,361,32
99.exe,20904,580,32
99.exe,41165,1250,32
99.exe,41591,1037,32
99.exe,32452,5295,32
99.exe,3013,2661,32
99.exe,24339,2797,32
99.exe,7507,554,32
99.exe,1033,3586,32
99.exe,3495,2424,32
99.exe,37543,2922,32
99.exe,20710,642,32
99.exe,12748,3392,32
99.exe,18506,671,32
99.exe,10337,4573,32
99.exe,14026,2776,32
99.exe,37519,2931,32
99.exe,7312,647,32
99.exe,40558,1546,32
99.exe,22817,30,32
99.exe,40088,1764,32
99.exe,28037,1228,32
99.exe,33711,4751,32
99.exe,8647,27,32
99.exe,22793,34,32
99.exe,1578,3336,32
99.exe,11761,3885,32
99.exe,33027,5075,32
99.exe,26342,1945,32
99.exe,4385,2015,32
99.exe,22871,16,32
99.exe,41115,1275,32
99.exe,11101,4215,32
99.exe,26510,1872,32
99.exe,42406,629,32
99.exe,34378,4481,32
99.exe,33155,5012,32
99.exe,27404,1484,32
99.exe,30578,245,32
99.exe,26855,1727,32
99.exe,155,4002,32
99.exe,33088,5046,32
99.exe,4694,1868,32
99.exe,40733,1462,32
99.exe,27586,1404,32
99.exe,15765,1986,32
99.exe,29370,704,32
99.exe,32458,5292,32
99.exe,18620,614,32
99.exe,10974,4279,32
99.exe,4184,2111,32
99.exe,22527,41,32
99.exe,21308,440,32
99.exe,14169,2711,32
99.exe,17464,1192,32
99.exe,29039,838,32
99.exe,21269,452,32
99.exe,42503,581,32
99.exe,15265,2213,32
99.exe,15397,2154,32
99.exe,15200,2242,32
99.exe,45234,167,32
99.exe,18985,431,32
99.exe,17371,1238,32
99.exe,15061,2301,32
99.exe,20778,613,32
99.exe,23372,3207,32
99.exe,9518,344,32
99.exe,5596,1449,32
99.exe,429,3868,32
99.exe,45009,281,32
99.exe,10529,4494,32
99.exe,3749,2306,32
99.exe,33635,4789,32
99.exe,21110,505,32
99.exe,6403,1073,32
99.exe,12994,3269,32
99.exe,18749,549,32
99.exe,20045,8,32
99.exe,40874,1395,32
99.exe,6398,1074,32
99.exe,3825,2273,32
99.exe,16219,1788,32
99.exe,36833,3258,32
99.exe,23145,3292,32
99.exe,4639,1894,32
99.exe,14935,2360,32
99.exe,41381,1142,32
99.exe,9513,345,32
99.exe,18942,453,32
99.exe,43565,50,32
99.exe,37442,2968,32
99.exe,17419,1214,32
99.exe,31948,5451,32
99.exe,38550,2449,32
99.exe,18270,789,32
99.exe,36982,3189,32
99.exe,7446,583,32
99.exe,21273,450,32
99.exe,22225,128,32
99.exe,31428,37,32
99.exe,3258,2545,32
99.exe,23344,3221,32
99.exe,18852,498,32
99.exe,39120,2198,32
99.exe,41201,1232,32
99.exe,26082,2080,32
99.exe,41630,1017,32
99.exe,1111,3551,32
99.exe,45296,136,32
99.exe,23066,3320,32
99.exe,31669,5556,32
99.exe,28689,974,32
99.exe,28529,1039,32
99.exe,10822,4355,32
99.exe,26806,1746,32
99.exe,15268,2214,32
99.exe,17657,1095,32
99.exe,11126,4203,32
99.exe,33293,4943,32
99.exe,5449,1517,32
99.exe,32128,5377,32
99.exe,26192,2018,32
99.exe,43451,107,32
99.exe,29635,594,32
99.exe,22372,80,32
99.exe,4071,2165,32
99.exe,2210,3027,32
99.exe,42367,649,32
99.exe,39406,2067,32
99.exe,6878,848,32
99.exe,6009,1257,32
99.exe,13860,2855,32
99.exe,31173,16,32
99.exe,41034,1315,32
99.exe,40418,1616,32
99.exe,15950,1904,32
99.exe,34600,4374,32
99.exe,2019,3122,32
99.exe,42470,597,32
99.exe,17654,1097,32
99.exe,38439,2499,32
99.exe,8149,256,32
99.exe,19682,83,32
99.exe,23120,3301,32
99.exe,43354,155,32
99.exe,33464,4865,32
99.exe,11885,3823,32
99.exe,32563,5264,32
99.exe,32370,5316,32
99.exe,11153,4189,32
99.exe,26204,2014,32
99.exe,3155,2592,32
99.exe,10793,4369,32
99.exe,39666,1950,32
99.exe,17358,1245,32
99.exe,21838,249,32
99.exe,41929,868,32
99.exe,38307,2563,32
99.exe,8196,236,32
99.exe,31254,106,32
99.exe,15689,2020,32
99.exe,444,3864,32
99.exe,11857,3837,32
99.exe,9415,392,32
99.exe,2370,2955,32
99.exe,17907,970,32
99.exe,17993,927,32
99.exe,17991,928,32
99.exe,2079,3091,32
99.exe,3129,2603,32
99.exe,39580,1987,32
99.exe,28141,1191,32
99.exe,37371,3004,32
99.exe,9252,55,32
99.exe,12505,3513,32
99.exe,24837,2600,32
99.exe,40708,1474,32
99.exe,32320,5323,32
99.exe,39028,2237,32
99.exe,17161,1343,32
99.exe,6619,962,32
99.exe,17665,1091,32
99.exe,40233,1702,32
99.exe,8650,27,32
99.exe,37948,2727,32
99.exe,8887,51,32
99.exe,23982,2942,32
99.exe,40915,1375,32
99.exe,44146,652,32
99.exe,16689,1570,32
99.exe,11963,3784,32
99.exe,19305,271,32
99.exe,36750,3299,32
99.exe,21841,247,32
99.exe,35974,3687,32
99.exe,8529,84,32
99.exe,27378,1494,32
99.exe,38845,2317,32
99.exe,37764,2813,32
99.exe,42906,379,32
99.exe,33358,4915,32
99.exe,32495,5285,32
99.exe,5795,1356,32
99.exe,17948,950,32
99.exe,16278,1761,32
99.exe,27801,1320,32
99.exe,12790,3371,32
99.exe,23880,2981,32
99.exe,25136,2487,32
99.exe,9751,232,32
99.exe,8484,103,32
99.exe,27921,1275,32
99.exe,553,3814,32
99.exe,22780,37,32
99.exe,26048,2098,32
99.exe,28720,962,32
99.exe,9339,12,32
99.exe,14985,2337,32
99.exe,8359,162,32
99.exe,1505,3368,32
99.exe,13550,3006,32
99.exe,33657,4777,32
99.exe,41397,1134,32
99.exe,4238,2087,32
99.exe,25374,2395,32
99.exe,19218,315,32
99.exe,41627,1019,32
99.exe,36879,3235,32
99.exe,847,3674,32
99.exe,2393,2945,32
99.exe,37971,2718,32
99.exe,20534,728,32
99.exe,28229,1155,32
99.exe,24957,2552,32
99.exe,38284,2572,32
99.exe,138,4010,32
99.exe,2531,2882,32
99.exe,10466,4518,32
99.exe,16965,1437,32
99.exe,10314,3,32
99.exe,37589,2898,32
99.exe,19035,406,32
99.exe,26303,1963,32
99.exe,44634,466,32
99.exe,12853,3339,32
99.exe,21593,333,32
99.exe,31116,43,32
99.exe,8273,199,32
99.exe,6865,854,32
99.exe,8421,134,32
99.exe,20464,757,32
99.exe,13044,3244,32
99.exe,13230,3159,32
99.exe,20934,571,32
99.exe,9596,309,32
99.exe,1027,3590,32
99.exe,222,3971,32
99.exe,42263,701,32
99.exe,6595,975,32
99.exe,11739,3896,32
99.exe,30803,161,32
99.exe,8181,244,32
99.exe,40055,1781,32
99.exe,36157,3596,32
99.exe,21475,375,32
99.exe,22655,2,32
99.exe,19524,162,32
99.exe,6709,927,32
99.exe,7172,711,32
99.exe,14373,2615,32
99.exe,2035,3114,32
99.exe,26934,1686,32
99.exe,41554,1055,32
99.exe,24101,2899,32
99.exe,10778,4377,32
99.exe,8795,4,32
99.exe,37266,3051,32
99.exe,25703,2251,32
99.exe,44597,487,32
99.exe,26659,1814,32
99.exe,30063,421,32
99.exe,12415,3558,32
99.exe,29240,759,32
99.exe,2419,2933,32
99.exe,28812,925,32
99.exe,20335,817,32
99.exe,35643,3853,32
99.exe,32809,5171,32
99.exe,10754,4389,32
99.exe,2184,3040,32
99.exe,42796,434,32
99.exe,41910,877,32
99.exe,33745,4737,32
99.exe,25424,2375,32
99.exe,2468,2910,32
99.exe,14333,2635,32
99.exe,36543,3403,32
99.exe,7612,508,32
99.exe,29441,672,32
99.exe,33527,4836,32
99.exe,24487,2738,32
99.exe,2824,2749,32
99.exe,33270,4955,32
99.exe,44015,1,32
99.exe,10200,47,32
99.exe,2201,3032,32
99.exe,23113,3304,32
99.exe,11189,4171,32
99.exe,27412,1482,32
99.exe,42008,828,32
99.exe,37052,3154,32
99.exe,38797,2340,32
99.exe,5207,1629,32
99.exe,9612,300,32
99.exe,27628,1387,32
99.exe,26355,1940,32
99.exe,26691,1800,32
99.exe,5909,1303,32
99.exe,42143,761,32
99.exe,31823,5499,32
99.exe,43410,127,32
99.exe,38806,2336,32
99.exe,33302,4939,32
99.exe,6554,997,32
99.exe,15125,2271,32
99.exe,4532,1946,32
99.exe,9090,134,32
99.exe,25711,2247,32
99.exe,3394,2475,32
99.exe,43118,273,32
99.exe,35296,4026,32
99.exe,13405,3071,32
99.exe,10599,4467,32
99.exe,17521,1163,32
99.exe,33495,4852,32
99.exe,31738,5531,32
99.exe,36269,3540,32
99.exe,16197,1797,32
99.exe,37363,3008,32
99.exe,13227,3158,32
99.exe,31467,22,32
99.exe,34347,4496,32
99.exe,34559,4395,32
99.exe,45538,15,32
99.exe,26480,1884,32
99.exe,1389,3424,32
99.exe,40441,1605,32
99.exe,38997,2252,32
99.exe,3934,2223,32
99.exe,9351,8,32
99.exe,37646,2870,32
99.exe,11117,4207,32
99.exe,18289,779,32
99.exe,25615,2294,32
99.exe,44203,632,32
99.exe,23038,3335,32
99.exe,9492,356,32
99.exe,25611,2296,32
99.exe,29394,693,32
99.exe,11771,3880,32
99.exe,17497,1175,32
99.exe,24207,2856,32
99.exe,17281,1283,32
99.exe,15193,2245,32
99.exe,6145,1192,32
99.exe,40712,1472,32
99.exe,45075,246,32
99.exe,15040,2311,32
99.exe,13665,2949,32
99.exe,39756,1910,32
99.exe,1726,3264,32
99.exe,44056,688,32
99.exe,2965,2684,32
99.exe,5579,1457,32
99.exe,24195,2861,32
99.exe,31927,5458,32
99.exe,1618,3316,32
99.exe,7134,727,32
99.exe,26754,1768,32
99.exe,4275,2070,32
99.exe,5744,1380,32
99.exe,41310,1177,32
99.exe,7171,710,32
99.exe,6635,958,32
99.exe,24488,2738,32
99.exe,11210,4161,32
99.exe,27589,1403,32
99.exe,14673,2475,32
99.exe,16188,1801,32
99.exe,33289,4945,32
99.exe,39071,2219,32
99.exe,10567,4482,32
99.exe,15401,2152,32
99.exe,17113,1367,32
99.exe,37340,3016,32
99.exe,12424,3554,32
99.exe,6252,1140,32
99.exe,18719,564,32
99.exe,7735,449,32
99.exe,25876,2179,32
99.exe,39257,2138,32
99.exe,31878,5480,32
99.exe,2483,2904,32
99.exe,5740,1382,32
99.exe,27281,1535,32
99.exe,31580,7,32
99.exe,2580,2860,32
99.exe,17289,1279,32
99.exe,26701,1794,32
99.exe,2399,2942,32
99.exe,36353,3498,32
99.exe,7915,366,32
99.exe,12500,3516,32
99.exe,26453,1891,32
99.exe,23402,3193,32
99.exe,7125,732,32
99.exe,45294,137,32
99.exe,19049,399,32
99.exe,6466,1041,32
99.exe,41288,1188,32
99.exe,40603,1524,32
99.exe,39451,2047,32
99.exe,26904,1699,32
99.exe,38739,2364,32
99.exe,22417,71,32
99.exe,23260,3256,32
99.exe,37895,2752,32
99.exe,10953,4289,32
99.exe,35203,4073,32
99.exe,41477,1094,32
99.exe,17666,1091,32
99.exe,9586,314,32
99.exe,38867,2306,32
99.exe,9068,141,32
99.exe,3802,2284,32
99.exe,28641,993,32
99.exe,43847,2,32
99.exe,17781,1033,32
99.exe,33355,4917,32
99.exe,15116,2276,32
99.exe,14778,2427,32
99.exe,35895,3727,32
99.exe,23787,3025,32
99.exe,10659,4436,32
99.exe,36316,3516,32
99.exe,38689,2383,32
99.exe,26735,1777,32
99.exe,23173,3282,32
99.exe,319,3920,32
99.exe,35788,3780,32
99.exe,20590,702,32
99.exe,18669,589,32
99.exe,33352,4918,32
99.exe,18863,492,32
99.exe,36713,3318,32
99.exe,44500,525,32
99.exe,24951,2554,32
99.exe,4881,1781,32
99.exe,41983,841,32
99.exe,25192,2462,32
99.exe,497,3840,32
99.exe,25229,2449,32
99.exe,35076,4136,32
99.exe,15317,2193,32
99.exe,2905,2712,32
99.exe,30464,280,32
99.exe,17440,1204,32
99.exe,9964,150,32
99.exe,41937,864,32
99.exe,8563,70,32
99.exe,15782,1980,32
99.exe,11182,4175,32
99.exe,28937,878,32
99.exe,19224,312,32
99.exe,27797,1321,32
99.exe,13125,3203,32
99.exe,33601,4804,32
99.exe,11078,4227,32
99.exe,34654,4347,32
99.exe,41107,1279,32
99.exe,6882,846,32
99.exe,16739,1547,32
99.exe,4177,2114,32
99.exe,25770,2219,32
99.exe,3408,2469,32
99.exe,2117,3071,32
99.exe,2116,3072,32
99.exe,34267,4528,32
99.exe,17565,1141,32
99.exe,29070,827,32
99.exe,24298,2811,32
99.exe,17393,1227,32
99.exe,40975,1345,32
99.exe,38085,2665,32
99.exe,7723,454,32
99.exe,25729,2240,32
99.exe,21193,479,32
99.exe,38796,2340,32
99.exe,36046,3651,32
99.exe,32065,5401,32
99.exe,21231,466,32
99.exe,201,3978,32
99.exe,43830,8,32
99.exe,11827,3852,32
99.exe,10303,9,32
99.exe,9517,344,32
99.exe,26106,2068,32
99.exe,24419,2764,32
99.exe,9683,267,32
99.exe,20608,688,32
99.exe,31409,45,32
99.exe,27930,1272,32
99.exe,20516,736,32
99.exe,19608,120,32
99.exe,40618,1516,32
99.exe,6646,953,32
99.exe,18472,688,32
99.exe,1742,3257,32
99.exe,7419,597,32
99.exe,17501,1173,32
99.exe,36690,3329,32
99.exe,36320,3514,32
99.exe,13704,2930,32
99.exe,3551,2396,32
99.exe,6152,1188,32
99.exe,3630,2360,32
99.exe,11031,4250,32
99.exe,1413,3414,32
99.exe,1661,3297,32
99.exe,29081,823,32
99.exe,30485,275,32
99.exe,20423,771,32
99.exe,30763,175,32
99.exe,27292,1532,32
99.exe,6415,1063,32
99.exe,32003,5422,32
99.exe,2761,2777,32
99.exe,40636,1509,32
99.exe,18700,574,32
99.exe,19332,258,32
99.exe,40392,1629,32
99.exe,4243,2084,32
99.exe,36944,3202,32
99.exe,26443,1899,32
99.exe,35063,4143,32
99.exe,104,4022,32
99.exe,5804,1352,32
99.exe,16233,1781,32
99.exe,5456,1514,32
99.exe,25098,2500,32
99.exe,16743,1545,32
99.exe,8910,43,32
99.exe,1304,3467,32
99.exe,14988,2337,32
99.exe,2478,2906,32
99.exe,5938,1290,32
99.exe,17458,1195,32
99.exe,8429,131,32
99.exe,37355,3009,32
99.exe,24138,2886,32
99.exe,29117,810,32
99.exe,40237,1703,32
99.exe,41552,1056,32
99.exe,31017,83,32
99.exe,23308,3237,32
99.exe,17702,1073,32
99.exe,17040,1400,32
99.exe,20084,8,32
99.exe,2704,2803,32
99.exe,25674,2263,32
